"","ship_type","fuel_type","year","consumption"
"376","G","NH3",2035,336.142207018723
"377","G","RefPO",2035,1083.12488928255
"378","G","H2",2035,459.361002151082
"379","O","Oil",2035,654.76217765043
"380","O","LNG",2035,438.456815390913
"381","O","LPG",2035,454.695956701687
"382","O","MeOH",2035,0
"383","O","NH3",2035,225.780061258769
"384","O","RefPO",2035,779.478782917178
"385","O","H2",2035,341.021967526265
"386","C","Oil",2036,1050.94422075055
"387","C","LNG",2036,577.44187953327
"388","C","LPG",2036,705.76229720733
"389","C","MeOH",2036,0
"390","C","NH3",2036,325.225886173911
"391","C","RefPO",2036,1000.89925785767
"392","C","H2",2036,417.041357440695
"393","T","Oil",2036,1262.33866184448
"394","T","LNG",2036,845.316068199431
"395","T","LPG",2036,814.008065673527
"396","T","MeOH",2036,0
"397","T","NH3",2036,294.727058261105
"398","T","RefPO",2036,1127.08809093258
"399","T","H2",2036,563.544045466288
"400","B","Oil",2036,1407.08576324976
"401","B","LNG",2036,1046.93881194179
"402","B","LPG",2036,930.612277281589
"403","B","MeOH",2036,0
"404","B","NH3",2036,395.34976745204
"405","B","RefPO",2036,1265.63269710296
"406","B","H2",2036,390.857156458267
"407","G","Oil",2036,1204.97643932684
"408","G","LNG",2036,710.075401746172
"409","G","LPG",2036,765.064405921802
"410","G","MeOH",2036,0
"411","G","NH3",2036,332.407293607404
"412","G","RefPO",2036,1071.09016829052
"413","G","H2",2036,454.25699101607
"414","O","Oil",2036,647.487042343203
"415","O","LNG",2036,433.58507299768
"416","O","LPG",2036,449.643779405002
"417","O","MeOH",2036,0
"418","O","NH3",2036,223.271393911449
"419","O","RefPO",2036,770.817907551432
"420","O","H2",2036,337.232834553751
"421","C","Oil",2037,1039.13585871965
"422","C","LNG",2037,570.953768527278
"423","C","LPG",2037,697.832383755562
"424","C","MeOH",2037,0
"425","C","NH3",2037,321.571662733755
"426","C","RefPO",2037,989.653198780616
"427","C","H2",2037,412.355499491923
"428","T","Oil",2037,1248.15508137432
"429","T","LNG",2037,835.818134848876
"430","T","LPG",2037,804.861907632251
"431","T","MeOH",2037,0
"432","T","NH3",2037,291.415518280643
"433","T","RefPO",2037,1114.4241797985
"434","T","H2",2037,557.212089899251
"435","B","Oil",2037,1391.2758108537
"436","B","LNG",2037,1035.17545450424
"437","B","LPG",2037,920.155959559323
"438","B","MeOH",2037,0
"439","B","NH3",2037,390.907635233478
"440","B","RefPO",2037,1251.41210500068
"441","B","H2",2037,386.465503014916
"442","G","Oil",2037,1191.43737821081
"443","G","LNG",2037,702.097026445653
"444","G","LPG",2037,756.468176641782
"445","G","MeOH",2037,0
"446","G","NH3",2037,328.672380196084
"447","G","RefPO",2037,1059.05544729849
"448","G","H2",2037,449.152979881058
"449","O","Oil",2037,640.211907035976
"450","O","LNG",2037,428.713330604448
"451","O","LPG",2037,444.591602108316
"452","O","MeOH",2037,0
"453","O","NH3",2037,220.76272656413
"454","O","RefPO",2037,762.157032185685
"455","O","H2",2037,333.443701581237
"456","C","Oil",2038,1027.32749668874
"457","C","LNG",2038,564.465657521287
"458","C","LPG",2038,689.902470303795
"459","C","MeOH",2038,0
"460","C","NH3",2038,317.917439293598
"461","C","RefPO",2038,978.407139703563
"462","C","H2",2038,407.669641543151
"463","T","Oil",2038,1233.97150090416
