"","ship_type","fuel_type","year","consumption"
"238","G","H2",2031,0
"239","O","Oil",2031,859.816156862745
"240","O","LNG",2031,287.88487394958
"241","O","LPG",2031,298.547276688453
"242","O","MeOH",2031,0
"243","O","NH3",2031,0
"244","O","RefPO",2031,1023.59066293184
"245","O","H2",2031,0
"246","C","Oil",2032,1376.11066666667
"247","C","LNG",2032,378.052380952381
"248","C","LPG",2032,462.064021164021
"249","C","MeOH",2032,0
"250","C","NH3",2032,0
"251","C","RefPO",2032,1310.58158730159
"252","C","H2",2032,0
"253","T","Oil",2032,1665.6944966443
"254","T","LNG",2032,557.71021093001
"255","T","LPG",2032,537.054277191861
"256","T","MeOH",2032,0
"257","T","NH3",2032,0
"258","T","RefPO",2032,1487.22722914669
"259","T","H2",2032,0
"260","B","Oil",2032,1854.51628235294
"261","B","LNG",2032,689.924212184874
"262","B","LPG",2032,613.265966386555
"263","B","MeOH",2032,0
"264","B","NH3",2032,0
"265","B","RefPO",2032,1668.08342857143
"266","B","H2",2032,0
"267","G","Oil",2032,1578.34285714286
"268","G","LNG",2032,465.047448979592
"269","G","LPG",2032,501.061224489796
"270","G","MeOH",2032,0
"271","G","NH3",2032,0
"272","G","RefPO",2032,1402.97142857143
"273","G","H2",2032,0
"274","O","Oil",2032,850.669176470588
"275","O","LNG",2032,284.822268907563
"276","O","LPG",2032,295.371241830065
"277","O","MeOH",2032,0
"278","O","NH3",2032,0
"279","O","RefPO",2032,1012.70140056022
"280","O","H2",2032,0
"281","C","Oil",2033,1361.31377777778
"282","C","LNG",2033,373.987301587302
"283","C","LPG",2033,457.095590828924
"284","C","MeOH",2033,0
"285","C","NH3",2033,0
"286","C","RefPO",2033,1296.48931216931
"287","C","H2",2033,0
"288","T","Oil",2033,1647.78380313199
"289","T","LNG",2033,551.713326941515
"290","T","LPG",2033,531.279500017755
"291","T","MeOH",2033,0
"292","T","NH3",2033,0
"293","T","RefPO",2033,1471.23553851071
"294","T","H2",2033,0
"295","B","Oil",2033,1834.57524705882
"296","B","LNG",2033,682.505672268907
"297","B","LPG",2033,606.671708683473
"298","B","MeOH",2033,0
"299","B","NH3",2033,0
"300","B","RefPO",2033,1650.14704761905
"301","B","H2",2033,0
"302","G","Oil",2033,1561.37142857143
"303","G","LNG",2033,460.04693877551
"304","G","LPG",2033,495.673469387755
"305","G","MeOH",2033,0
"306","G","NH3",2033,0
"307","G","RefPO",2033,1387.88571428571
"308","G","H2",2033,0
