"","ship_type","fuel_type","year","consumption"
"243","O","NH3",2031,0
"244","O","RefPO",2031,1039.17833800187
"245","O","H2",2031,0
"246","C","Oil",2032,1397.06666666667
"247","C","LNG",2032,383.809523809524
"248","C","LPG",2032,469.100529100529
"249","C","MeOH",2032,0
"250","C","NH3",2032,0
"251","C","RefPO",2032,1330.53968253968
"252","C","H2",2032,0
"253","T","Oil",2032,1691.06040268456
"254","T","LNG",2032,566.203259827421
"255","T","LPG",2032,545.232768722702
"256","T","MeOH",2032,0
"257","T","NH3",2032,0
"258","T","RefPO",2032,1509.87535953979
"259","T","H2",2032,0
"260","B","Oil",2032,1882.75764705882
"261","B","LNG",2032,700.430672268908
"262","B","LPG",2032,622.605042016807
"263","B","MeOH",2032,0
"264","B","NH3",2032,0
"265","B","RefPO",2032,1693.48571428571
"266","B","H2",2032,0
"267","G","Oil",2032,1602.37853517041
"268","G","LNG",2032,472.129389826997
"269","G","LPG",2032,508.691598466798
"270","G","MeOH",2032,0
"271","G","NH3",2032,0
"272","G","RefPO",2032,1424.33647570703
"273","G","H2",2032,0
"274","O","Oil",2032,863.623529411765
"275","O","LNG",2032,289.159663865546
"276","O","LPG",2032,299.869281045752
"277","O","MeOH",2032,0
"278","O","NH3",2032,0
"279","O","RefPO",2032,1028.12324929972
"280","O","H2",2032,0
"281","C","Oil",2033,1382.04444444444
"282","C","LNG",2033,379.68253968254
"283","C","LPG",2033,464.056437389771
"284","C","MeOH",2033,0
"285","C","NH3",2033,0
"286","C","RefPO",2033,1316.2328042328
"287","C","H2",2033,0
"288","T","Oil",2033,1672.87695749441
"289","T","LNG",2033,560.115052732502
"290","T","LPG",2033,539.370050779447
"291","T","MeOH",2033,0
"292","T","NH3",2033,0
"293","T","RefPO",2033,1493.64014062001
"294","T","H2",2033,0
"295","B","Oil",2033,1862.51294117647
"296","B","LNG",2033,692.899159663865
"297","B","LPG",2033,615.910364145658
"298","B","MeOH",2033,0
"299","B","NH3",2033,0
"300","B","RefPO",2033,1675.27619047619
"301","B","H2",2033,0
"302","G","Oil",2033,1585.14865844815
"303","G","LNG",2033,467.05272972133
"304","G","LPG",2033,503.221796332746
"305","G","MeOH",2033,0
"306","G","NH3",2033,0
"307","G","RefPO",2033,1409.02102973169
"308","G","H2",2033,0
"309","O","Oil",2033,854.337254901961
"310","O","LNG",2033,286.050420168067
"311","O","LPG",2033,296.644880174292
"312","O","MeOH",2033,0
"313","O","NH3",2033,0
"314","O","RefPO",2033,1017.06816059757
"315","O","H2",2033,0
"316","C","Oil",2034,1367.02222222222
"317","C","LNG",2034,375.555555555555
"318","C","LPG",2034,459.012345679012
"319","C","MeOH",2034,0
"320","C","NH3",2034,0
"321","C","RefPO",2034,1301.92592592593
"322","C","H2",2034,0
"323","T","Oil",2034,1654.69351230425
"324","T","LNG",2034,554.026845637584
"325","T","LPG",2034,533.507332836192
"326","T","MeOH",2034,0
"327","T","NH3",2034,0
"328","T","RefPO",2034,1477.40492170022
"329","T","H2",2034,0
"330","B","Oil",2034,1842.26823529412
"331","B","LNG",2034,685.367647058824
"332","B","LPG",2034,609.21568627451
"333","B","MeOH",2034,0
"334","B","NH3",2034,0
"335","B","RefPO",2034,1657.06666666667
"336","B","H2",2034,0
"337","G","Oil",2034,1567.91878172589
"338","G","LNG",2034,461.976069615664
"339","G","LPG",2034,497.751994198695
"340","G","MeOH",2034,0
"341","G","NH3",2034,0
"342","G","RefPO",2034,1393.70558375634
"343","G","H2",2034,0
"344","O","Oil",2034,845.050980392157
"345","O","LNG",2034,282.941176470588
"346","O","LPG",2034,293.420479302832
"347","O","MeOH",2034,0
"348","O","NH3",2034,0
"349","O","RefPO",2034,1006.01307189542
"350","O","H2",2034,0
"351","C","Oil",2035,1101.29801324503
"352","C","LNG",2035,605.108798486282
"353","C","LPG",2035,739.577420372122
"354","C","MeOH",2035,0
"355","C","NH3",2035,340.808403745147
"356","C","RefPO",2035,1048.85525070956
"357","C","H2",2035,437.023021128981
"358","T","Oil",2035,1322.82097649186
"359","T","LNG",2035,885.817618186515
"360","T","LPG",2035,853.009558253681
"361","T","MeOH",2035,0
"362","T","NH3",2035,308.848288333229
"363","T","RefPO",2035,1181.09015758202
"364","T","H2",2035,590.54507879101
"365","B","Oil",2035,1474.50333227547
"366","B","LNG",2035,1097.10069365734
"367","B","LPG",2035,975.200616584304
"368","B","MeOH",2035,0
"369","B","NH3",2035,414.292124010987
"370","B","RefPO",2035,1326.27283855465
"371","B","H2",2035,409.584258965408
"372","G","Oil",2035,1262.71036315323
"373","G","LNG",2035,744.097178286726
"374","G","LPG",2035,801.720865494116
"375","G","MeOH",2035,0
"376","G","NH3",2035,348.33389328365
"377","G","RefPO",2035,1122.40921169176
"378","G","H2",2035,476.021763887131
"379","O","Oil",2035,678.510028653295
"380","O","LNG",2035,454.359394187474
"381","O","LPG",2035,471.187519898121
"382","O","MeOH",2035,0
"383","O","NH3",2035,233.968975397688
"384","O","RefPO",2035,807.750034111065
"385","O","H2",2035,353.390639923591
"386","C","Oil",2036,1089.06136865342
"387","C","LNG",2036,598.38536739199
"388","C","LPG",2036,731.359893479099
"389","C","MeOH",2036,0
