"","ship_type","fuel_type","year","consumption"
"243","O","NH3",2031,0
"244","O","RefPO",2031,936.835016835017
"245","O","H2",2031,0
"246","C","Oil",2032,1258.23682008368
"247","C","LNG",2032,592.576210400478
"248","C","LPG",2032,724.259812711696
"249","C","MeOH",2032,0
"250","C","NH3",2032,0
"251","C","RefPO",2032,1198.32078103208
"252","C","H2",2032,0
"253","T","Oil",2032,1510.08219178082
"254","T","LNG",2032,866.756360078278
"255","T","LPG",2032,834.654272667971
"256","T","MeOH",2032,0
"257","T","NH3",2032,0
"258","T","RefPO",2032,1348.28767123288
"259","T","H2",2032,0
"260","B","Oil",2032,1672.00119402985
"261","B","LNG",2032,1066.32729211087
"262","B","LPG",2032,947.846481876332
"263","B","MeOH",2032,0
"264","B","NH3",2032,0
"265","B","RefPO",2032,1503.91641791045
"266","B","H2",2032,0
"267","G","Oil",2032,1439.12914030517
"268","G","LNG",2032,726.907065766388
"269","G","LPG",2032,783.19953213887
"270","G","MeOH",2032,0
"271","G","NH3",2032,0
"272","G","RefPO",2032,1279.22590249349
"273","G","H2",2032,0
"274","O","Oil",2032,778.569696969697
"275","O","LNG",2032,446.883116883117
"276","O","LPG",2032,463.434343434343
"277","O","MeOH",2032,0
"278","O","NH3",2032,0
"279","O","RefPO",2032,926.868686868687
"280","O","H2",2032,0
"281","C","Oil",2033,1244.70739191074
"282","C","LNG",2033,586.204423191871
"283","C","LPG",2033,716.472072790064
"284","C","MeOH",2033,0
"285","C","NH3",2033,0
"286","C","RefPO",2033,1185.43561134356
"287","C","H2",2033,0
"288","T","Oil",2033,1493.84474885845
"289","T","LNG",2033,857.436399217221
"290","T","LPG",2033,825.679495542509
"291","T","MeOH",2033,0
"292","T","NH3",2033,0
"293","T","RefPO",2033,1333.7899543379
"294","T","H2",2033,0
"295","B","Oil",2033,1654.02268656716
"296","B","LNG",2033,1054.86140724947
"297","B","LPG",2033,937.654584221748
"298","B","MeOH",2033,0
"299","B","NH3",2033,0
"300","B","RefPO",2033,1487.74527363184
"301","B","H2",2033,0
"302","G","Oil",2033,1423.65463342017
"303","G","LNG",2033,719.090860758148
"304","G","LPG",2033,774.77803179329
"305","G","MeOH",2033,0
"306","G","NH3",2033,0
"307","G","RefPO",2033,1265.47078526237
"308","G","H2",2033,0
"309","O","Oil",2033,770.19797979798
"310","O","LNG",2033,442.077922077922
"311","O","LPG",2033,458.451178451178
"312","O","MeOH",2033,0
"313","O","NH3",2033,0
"314","O","RefPO",2033,916.902356902357
"315","O","H2",2033,0
"316","C","Oil",2034,1231.1779637378
"317","C","LNG",2034,579.832635983263
"318","C","LPG",2034,708.684332868433
"319","C","MeOH",2034,0
"320","C","NH3",2034,0
"321","C","RefPO",2034,1172.55044165504
"322","C","H2",2034,0
"323","T","Oil",2034,1477.60730593607
"324","T","LNG",2034,848.116438356164
"325","T","LPG",2034,816.704718417047
"326","T","MeOH",2034,0
"327","T","NH3",2034,0
"328","T","RefPO",2034,1319.29223744292
"329","T","H2",2034,0
"330","B","Oil",2034,1636.04417910448
"331","B","LNG",2034,1043.39552238806
"332","B","LPG",2034,927.462686567164
"333","B","MeOH",2034,0
"334","B","NH3",2034,0
"335","B","RefPO",2034,1471.57412935323
"336","B","H2",2034,0
"337","G","Oil",2034,1408.18012653517
"338","G","LNG",2034,711.274655749907
"339","G","LPG",2034,766.356531447711
"340","G","MeOH",2034,0
"341","G","NH3",2034,0
"342","G","RefPO",2034,1251.71566803126
"343","G","H2",2034,0
"344","O","Oil",2034,761.826262626263
"345","O","LNG",2034,437.272727272727
"346","O","LPG",2034,453.468013468013
"347","O","MeOH",2034,0
"348","O","NH3",2034,0
"349","O","RefPO",2034,906.936026936027
"350","O","H2",2034,0
"351","C","Oil",2035,805.307506053269
"352","C","LNG",2035,884.95330335524
"353","C","LPG",2035,1081.60959298974
"354","C","MeOH",2035,529.807569771887
"355","C","NH3",2035,373.816481589714
"356","C","RefPO",2035,766.959529574542
"357","C","H2",2035,479.349705984089
"358","T","Oil",2035,965.70297029703
"359","T","LNG",2035,1293.35219236209
"360","T","LPG",2035,1245.45025931165
"361","T","MeOH",2035,516.206357477853
"362","T","NH3",2035,338.204165244111
"363","T","RefPO",2035,862.234794908062
"364","T","H2",2035,646.676096181047
"365","B","Oil",2035,1061.13052415211
"366","B","LNG",2035,1579.06327998825
"367","B","LPG",2035,1403.611804434
"368","B","MeOH",2035,651.571374479364
"369","B","NH3",2035,447.219761136903
"370","B","RefPO",2035,954.456027015122
"371","B","H2",2035,442.137718396711
"372","G","Oil",2035,923.615160349854
"373","G","LNG",2035,1088.54643898376
"374","G","LPG",2035,1172.84464806331
"375","G","MeOH",2035,550.928341261317
"376","G","NH3",2035,382.185583593043
"377","G","RefPO",2035,820.991253644315
"378","G","H2",2035,522.282382340691
"379","O","Oil",2035,497.304865243262
"380","O","LNG",2035,666.033301665083
"381","O","LPG",2035,690.701201726753
"382","O","MeOH",2035,359.891678794466
"383","O","NH3",2035,257.22665443617
"384","O","RefPO",2035,592.029601480074
"385","O","H2",2035,388.519425971298
"386","C","Oil",2036,796.359644874899
"387","C","LNG",2036,875.120488873515
"388","C","LPG",2036,1069.59170862319
"389","C","MeOH",2036,523.920818996644
"390","C","NH3",2036,369.662965127606
"391","C","RefPO",2036,758.437757023714
"392","C","H2",2036,474.023598139821
"393","T","Oil",2036,954.972937293729
"394","T","LNG",2036,1278.98161244696
"395","T","LPG",2036,1231.61192309707
"396","T","MeOH",2036,510.470731283655
"397","T","NH3",2036,334.446341185843
"398","T","RefPO",2036,852.654408297973
"399","T","H2",2036,639.490806223479
"400","B","Oil",2036,1049.34018499486
"401","B","LNG",2036,1561.51813243283
"402","B","LPG",2036,1388.01611771807
"403","B","MeOH",2036,644.331692540704
"404","B","NH3",2036,442.250652679827
"405","B","RefPO",2036,943.850960048288
"406","B","H2",2036,437.225077081192
"407","G","Oil",2036,913.3527696793
"408","G","LNG",2036,1076.4514785506
"409","G","LPG",2036,1159.8130408626
"410","G","MeOH",2036,544.806915247302
"411","G","NH3",2036,377.939077108676
"412","G","RefPO",2036,811.869128603822
"413","G","H2",2036,516.479244759128
"414","O","Oil",2036,491.779255629448
"415","O","LNG",2036,658.632931646582
"416","O","LPG",2036,683.026743929789
"417","O","MeOH",2036,355.892882363416
"418","O","NH3",2036,254.36858049799
"419","O","RefPO",2036,585.451494796962
"420","O","H2",2036,384.202543460506
"421","C","Oil",2037,787.411783696529
"422","C","LNG",2037,865.28767439179
"423","C","LPG",2037,1057.57382425663
"424","C","MeOH",2037,518.034068221401
"425","C","NH3",2037,365.509448665498
"426","C","RefPO",2037,749.915984472885
"427","C","H2",2037,468.697490295553
"428","T","Oil",2037,944.242904290429
"429","T","LNG",2037,1264.61103253182
"430","T","LPG",2037,1217.7735868825
"431","T","MeOH",2037,504.735105089456
"432","T","NH3",2037,330.688517127575
"433","T","RefPO",2037,843.074021687883
"434","T","H2",2037,632.305516265912
"435","B","Oil",2037,1037.54984583762
"436","B","LNG",2037,1543.9729848774
"437","B","LPG",2037,1372.42043100214
"438","B","MeOH",2037,637.092010602045
"439","B","NH3",2037,437.28154422275
"440","B","RefPO",2037,933.245893081453
"441","B","H2",2037,432.312435765673
"442","G","Oil",2037,903.090379008746
"443","G","LNG",2037,1064.35651811745
"444","G","LPG",2037,1146.7814336619
"445","G","MeOH",2037,538.685489233287
"446","G","NH3",2037,373.692570624309
"447","G","RefPO",2037,802.74700356333
"448","G","H2",2037,510.676107177565
"449","O","Oil",2037,486.253646015634
"450","O","LNG",2037,651.232561628081
"451","O","LPG",2037,675.352286132825
"452","O","MeOH",2037,351.894085932367
"453","O","NH3",2037,251.510506559811
"454","O","RefPO",2037,578.87338811385
"455","O","H2",2037,379.885660949714
"456","C","Oil",2038,778.46392251816
"457","C","LNG",2038,855.454859910066
"458","C","LPG",2038,1045.55593989008
"459","C","MeOH",2038,512.147317446158
"460","C","NH3",2038,361.35593220339
"461","C","RefPO",2038,741.394211922057
"462","C","H2",2038,463.371382451286
"463","T","Oil",2038,933.512871287129
"464","T","LNG",2038,1250.24045261669
"465","T","LPG",2038,1203.93525066792
"466","T","MeOH",2038,498.999478895258
"467","T","NH3",2038,326.930693069307
"468","T","RefPO",2038,833.493635077793
"469","T","H2",2038,625.120226308345
"470","B","Oil",2038,1025.75950668037
"471","B","LNG",2038,1526.42783732198
"472","B","LPG",2038,1356.8247442862
"473","B","MeOH",2038,629.852328663385
"474","B","NH3",2038,432.312435765673
"475","B","RefPO",2038,922.640826114618
"476","B","H2",2038,427.399794450154
"477","G","Oil",2038,892.827988338192
"478","G","LNG",2038,1052.2615576843
"479","G","LPG",2038,1133.7498264612
"480","G","MeOH",2038,532.564063219273
"481","G","NH3",2038,369.446064139942
"482","G","RefPO",2038,793.624878522838
"483","G","H2",2038,504.872969596002
"484","O","Oil",2038,480.72803640182
"485","O","LNG",2038,643.83219160958
"486","O","LPG",2038,667.677828335861
"487","O","MeOH",2038,347.895289501317
"488","O","NH3",2038,248.652432621631
"489","O","RefPO",2038,572.295281430738
"490","O","H2",2038,375.568778438922
"491","C","Oil",2039,769.51606133979
"492","C","LNG",2039,845.622045428341
"493","C","LPG",2039,1033.53805552353
"494","C","MeOH",2039,506.260566670915
"495","C","NH3",2039,357.202415741282
"496","C","RefPO",2039,732.872439371229
"497","C","H2",2039,458.045274607018
"498","T","Oil",2039,922.782838283828
"499","T","LNG",2039,1235.86987270156
"500","T","LPG",2039,1190.09691445335
"501","T","MeOH",2039,493.26385270106
"502","T","NH3",2039,323.172869011039
"503","T","RefPO",2039,823.913248467704
"504","T","H2",2039,617.934936350778
"505","B","Oil",2039,1013.96916752312
"506","B","LNG",2039,1508.88268976655
"507","B","LPG",2039,1341.22905757027
"508","B","MeOH",2039,622.612646724725
"509","B","NH3",2039,427.343327308596
"510","B","RefPO",2039,912.035759147784
"511","B","H2",2039,422.487153134635
"512","G","Oil",2039,882.565597667638
"513","G","LNG",2039,1040.16659725115
"514","G","LPG",2039,1120.71821926049
"515","G","MeOH",2039,526.442637205258
"516","G","NH3",2039,365.199557655574
"517","G","RefPO",2039,784.502753482345
"518","G","H2",2039,499.069832014438
"519","O","Oil",2039,475.202426788006
"520","O","LNG",2039,636.431821591079
"521","O","LPG",2039,660.003370538897
"522","O","MeOH",2039,343.896493070267
"523","O","NH3",2039,245.794358683451
"524","O","RefPO",2039,565.717174747626
"525","O","H2",2039,371.25189592813
"526","C","Oil",2040,240.885480572597
"527","C","LNG",2040,794.127957931639
"528","C","LPG",2040,970.600837472003
"529","C","MeOH",2040,1267.81831880314
"530","C","NH3",2040,1789.0698822368
"531","C","RefPO",2040,229.414743402473
"532","C","H2",2040,2294.14743402473
"533","T","Oil",2040,296.769759450172
"534","T","LNG",2040,1192.37849779087
"535","T","LPG",2040,1148.21633120602
"536","T","MeOH",2040,1269.08120817508
"537","T","NH3",2040,1662.93399691907
"538","T","RefPO",2040,264.972999509082
"539","T","H2",2040,3179.67599410898
"540","B","Oil",2040,333.945205479452
"541","B","LNG",2040,1490.82681017612
"542","B","LPG",2040,1325.17938682322
"543","B","MeOH",2040,1640.43258832012
"544","B","NH3",2040,2251.89104078098
"545","B","RefPO",2040,300.373994346597
"546","B","H2",2040,2226.30136986301
"547","G","Oil",2040,281.752232142857
"548","G","LNG",2040,996.195392219387
"549","G","LPG",2040,1073.34183673469
"550","G","MeOH",2040,1344.50187969925
"551","G","NH3",2040,1865.39408866995
"552","G","RefPO",2040,250.446428571428
"553","G","H2",2040,2549.1868622449
"554","O","Oil",2040,146.109175377468
"555","O","LNG",2040,587.045793927327
"556","O","LPG",2040,608.78823073945
"557","O","MeOH",2040,845.895225869552
"558","O","NH3",2040,1209.17938243422
"559","O","RefPO",2040,173.939494496986
"560","O","H2",2040,1826.36469221835
"561","C","Oil",2041,238.051533742331
"562","C","LNG",2041,784.785276073619
"563","C","LPG",2041,959.182004089979
"564","C","MeOH",2041,1252.90280917016
"565","C","NH3",2041,1768.0220012693
"566","C","RefPO",2041,226.715746421268
"567","C","H2",2041,2267.15746421268
"568","T","Oil",2041,293.278350515464
"569","T","LNG",2041,1178.35051546392
"570","T","LPG",2041,1134.70790378007
"571","T","MeOH",2041,1254.15084102008
"572","T","NH3",2041,1643.37006754355
"573","T","RefPO",2041,261.855670103093
"574","T","H2",2041,3142.26804123711
"575","B","Oil",2041,330.016438356164
"576","B","LNG",2041,1473.28767123288
"577","B","LPG",2041,1309.58904109589
"578","B","MeOH",2041,1621.1333813987
"579","B","NH3",2041,2225.39820500709
"580","B","RefPO",2041,296.840182648402
"581","B","H2",2041,2200.1095890411
"582","G","Oil",2041,278.4375
"583","G","LNG",2041,984.475446428571
"584","G","LPG",2041,1060.71428571429
"585","G","MeOH",2041,1328.68421052632
"586","G","NH3",2041,1843.44827586207
"587","G","RefPO",2041,247.5
"588","G","H2",2041,2519.19642857143
"589","O","Oil",2041,144.390243902439
"590","O","LNG",2041,580.139372822299
"591","O","LPG",2041,601.626016260162
"592","O","MeOH",2041,835.94351732991
"593","O","NH3",2041,1194.95374264087
"594","O","RefPO",2041,171.893147502904
"595","O","H2",2041,1804.87804878049
"596","C","Oil",2042,235.217586912065
"597","C","LNG",2042,775.4425942156
"598","C","LPG",2042,947.763170707956
"599","C","MeOH",2042,1237.98729953719
"600","C","NH3",2042,1746.97412030181
"601","C","RefPO",2042,224.016749440062
"602","C","H2",2042,2240.16749440062
"603","T","Oil",2042,289.786941580756
"604","T","LNG",2042,1164.32253313697
"605","T","LPG",2042,1121.19947635412
"606","T","MeOH",2042,1239.22047386508
"607","T","NH3",2042,1623.80613816803
"608","T","RefPO",2042,258.738340697104
"609","T","H2",2042,3104.86008836524
"610","B","Oil",2042,326.087671232877
"611","B","LNG",2042,1455.74853228963
"612","B","LPG",2042,1293.99869536856
"613","B","MeOH",2042,1601.83417447729
"614","B","NH3",2042,2198.90536923319
"615","B","RefPO",2042,293.306370950206
"616","B","H2",2042,2173.91780821918
"617","G","Oil",2042,275.122767857143
"618","G","LNG",2042,972.755500637755
"619","G","LPG",2042,1048.08673469388
"620","G","MeOH",2042,1312.86654135338
"621","G","NH3",2042,1821.50246305419
"622","G","RefPO",2042,244.553571428571
"623","G","H2",2042,2489.20599489796
"624","O","Oil",2042,142.67131242741
"625","O","LNG",2042,573.232951717272
"626","O","LPG",2042,594.463801780875
"627","O","MeOH",2042,825.991808790268
"628","O","NH3",2042,1180.72810284753
"629","O","RefPO",2042,169.846800508821
"630","O","H2",2042,1783.39140534262
"631","C","Oil",2043,232.3836400818
"632","C","LNG",2043,766.099912357581
"633","C","LPG",2043,936.344337325932
"634","C","MeOH",2043,1223.07178990421
"635","C","NH3",2043,1725.92623933432
"636","C","RefPO",2043,221.317752458857
"637","C","H2",2043,2213.17752458857
"638","T","Oil",2043,286.295532646048
"639","T","LNG",2043,1150.29455081001
"640","T","LPG",2043,1107.69104892816
"641","T","MeOH",2043,1224.29010671007
"642","T","NH3",2043,1604.24220879251
"643","T","RefPO",2043,255.621011291114
"644","T","H2",2043,3067.45213549337
"645","B","Oil",2043,322.158904109589
"646","B","LNG",2043,1438.20939334638
"647","B","LPG",2043,1278.40834964123
"648","B","MeOH",2043,1582.53496755588
"649","B","NH3",2043,2172.4125334593
"650","B","RefPO",2043,289.772559252011
"651","B","H2",2043,2147.72602739726
"652","G","Oil",2043,271.808035714286
"653","G","LNG",2043,961.035554846938
"654","G","LPG",2043,1035.45918367347
"655","G","MeOH",2043,1297.04887218045
"656","G","NH3",2043,1799.55665024631
"657","G","RefPO",2043,241.607142857143
"658","G","H2",2043,2459.21556122449
"659","O","Oil",2043,140.952380952381
"660","O","LNG",2043,566.326530612245
"661","O","LPG",2043,587.301587301587
"662","O","MeOH",2043,816.040100250626
"663","O","NH3",2043,1166.50246305419
"664","O","RefPO",2043,167.800453514739
"665","O","H2",2043,1761.90476190476
"666","C","Oil",2044,229.549693251534
"667","C","LNG",2044,756.757230499562
"668","C","LPG",2044,924.925503943909
"669","C","MeOH",2044,1208.15628027123
"670","C","NH3",2044,1704.87835836683
"671","C","RefPO",2044,218.618755477651
"672","C","H2",2044,2186.18755477651
"673","T","Oil",2044,282.80412371134
"674","T","LNG",2044,1136.26656848306
"675","T","LPG",2044,1094.18262150221
"676","T","MeOH",2044,1209.35973955507
"677","T","NH3",2044,1584.67827941699
"678","T","RefPO",2044,252.503681885125
"679","T","H2",2044,3030.0441826215
"680","B","Oil",2044,318.230136986301
"681","B","LNG",2044,1420.67025440313
"682","B","LPG",2044,1262.81800391389
"683","B","MeOH",2044,1563.23576063446
"684","B","NH3",2044,2145.9196976854
"685","B","RefPO",2044,286.238747553816
"686","B","H2",2044,2121.53424657534
"687","G","Oil",2044,268.493303571428
"688","G","LNG",2044,949.315609056122
"689","G","LPG",2044,1022.83163265306
"690","G","MeOH",2044,1281.23120300752
"691","G","NH3",2044,1777.61083743842
"692","G","RefPO",2044,238.660714285714
"693","G","H2",2044,2429.22512755102
"694","O","Oil",2044,139.233449477352
"695","O","LNG",2044,559.420109507217
"696","O","LPG",2044,580.1393728223
"697","O","MeOH",2044,806.088391710985
"698","O","NH3",2044,1152.27682326084
"699","O","RefPO",2044,165.754106520657
"700","O","H2",2044,1740.4181184669
"701","C","Oil",2045,0
"702","C","LNG",2045,292.154847550531
"703","C","LPG",2045,357.078147006204
"704","C","MeOH",2045,2098.90193108671
"705","C","NH3",2045,2961.84569585711
"706","C","RefPO",2045,0
"707","C","H2",2045,3798.0130181569
"708","T","Oil",2045,0
"709","T","LNG",2045,462.238398544131
"710","T","LPG",2045,445.118457857311
"711","T","MeOH",2045,2213.87864565873
"712","T","NH3",2045,2900.94443224248
"713","T","RefPO",2045,0
"714","T","H2",2045,5546.86078252957
"715","B","Oil",2045,0
"716","B","LNG",2045,598.997493734336
"717","B","LPG",2045,532.442216652743
"718","B","MeOH",2045,2965.98337950138
"719","B","NH3",2045,4071.53055051422
"720","B","RefPO",2045,0
"721","B","H2",2045,4025.26315789474
"722","G","Oil",2045,0
"723","G","LNG",2045,376.762289173994
"724","G","LPG",2045,405.939166786795
"725","G","MeOH",2045,2288.21498751925
"726","G","NH3",2045,3174.7242423188
"727","G","RefPO",2045,0
"728","G","H2",2045,4338.47484503388
"729","O","Oil",2045,0
"730","O","LNG",2045,212.064765725749
"731","O","LPG",2045,219.919016308184
"732","O","MeOH",2045,1375.07258617959
"733","O","NH3",2045,1965.62100093384
"734","O","RefPO",2045,0
"735","O","H2",2045,2968.90672016048
"736","C","Oil",2046,0
"737","C","LNG",2046,288.502911956149
"738","C","LPG",2046,352.614670168627
"739","C","MeOH",2046,2072.66565694813
"740","C","NH3",2046,2924.82262465889
"741","C","RefPO",2046,0
"742","C","H2",2046,3750.53785542994
"743","T","Oil",2046,0
"744","T","LNG",2046,456.460418562329
"745","T","LPG",2046,439.554477134095
"746","T","MeOH",2046,2186.205162588
"747","T","NH3",2046,2864.68262683945
"748","T","RefPO",2046,0
"749","T","H2",2046,5477.52502274795
"750","B","Oil",2046,0
"751","B","LNG",2046,591.510025062656
"752","B","LPG",2046,525.786688944583
"753","B","MeOH",2046,2928.90858725762
"754","B","NH3",2046,4020.63641863279
"755","B","RefPO",2046,0
"756","B","H2",2046,3974.94736842105
"757","G","Oil",2046,0
"758","G","LNG",2046,372.052760559319
"759","G","LPG",2046,400.86492720196
"760","G","MeOH",2046,2259.61230017526
"761","G","NH3",2046,3135.04018928981
"762","G","RefPO",2046,0
"763","G","H2",2046,4284.24390947095
"764","O","Oil",2046,0
"765","O","LNG",2046,209.413956154177
"766","O","LPG",2046,217.170028604331
"767","O","MeOH",2046,1357.88417885235
"768","O","NH3",2046,1941.05073842216
"769","O","RefPO",2046,0
"770","O","H2",2046,2931.79538615847
"771","C","Oil",2047,0
"772","C","LNG",2047,284.850976361768
"773","C","LPG",2047,348.151193331049
"774","C","MeOH",2047,2046.42938280954
