"","ship_type","fuel_type","year","consumption"
"239","O","Oil",2026,811.806117647059
"240","O","LNG",2026,271.810084033613
"241","O","LPG",2026,281.877124183007
"242","O","MeOH",2026,0
"243","O","NH3",2026,0
"244","O","RefPO",2026,966.435854341737
"245","O","H2",2026,0
"246","C","Oil",2027,1299.272
"247","C","LNG",2027,356.942857142857
"248","C","LPG",2027,436.263492063492
"249","C","MeOH",2027,0
"250","C","NH3",2027,0
"251","C","RefPO",2027,1237.4019047619
"252","C","H2",2027,0
"253","T","Oil",2027,1572.68617449664
"254","T","LNG",2027,526.569031639501
"255","T","LPG",2027,507.066474912113
"256","T","MeOH",2027,0
"257","T","NH3",2027,0
"258","T","RefPO",2027,1404.184084372
"259","T","H2",2027,0
"260","B","Oil",2027,1750.96461176471
"261","B","LNG",2027,651.400525210084
"262","B","LPG",2027,579.02268907563
"263","B","MeOH",2027,0
"264","B","NH3",2027,0
"265","B","RefPO",2027,1574.94171428571
"266","B","H2",2027,0
"267","G","Oil",2027,1490.21203770848
"268","G","LNG",2027,439.080332539107
"269","G","LPG",2027,473.083186574122
"270","G","MeOH",2027,0
"271","G","NH3",2027,0
"272","G","RefPO",2027,1324.63292240754
"273","G","H2",2027,0
"274","O","Oil",2027,803.169882352941
"275","O","LNG",2027,268.918487394958
"276","O","LPG",2027,278.878431372549
"277","O","MeOH",2027,0
"278","O","NH3",2027,0
"279","O","RefPO",2027,956.15462184874
"280","O","H2",2027,0
"281","C","Oil",2028,1285.30133333333
"282","C","LNG",2028,353.104761904762
"283","C","LPG",2028,431.572486772487
"284","C","MeOH",2028,0
"285","C","NH3",2028,0
"286","C","RefPO",2028,1224.09650793651
"287","C","H2",2028,0
"288","T","Oil",2028,1555.7755704698
"289","T","LNG",2028,520.906999041227
"290","T","LPG",2028,501.614147224885
"291","T","MeOH",2028,0
"292","T","NH3",2028,0
"293","T","RefPO",2028,1389.08533077661
"294","T","H2",2028,0
"295","B","Oil",2028,1732.13703529412
"296","B","LNG",2028,644.396218487395
"297","B","LPG",2028,572.796638655462
"298","B","MeOH",2028,0
"299","B","NH3",2028,0
"300","B","RefPO",2028,1558.00685714286
"301","B","H2",2028,0
"302","G","Oil",2028,1474.18825235678
"303","G","LNG",2028,434.359038640837
"304","G","LPG",2028,467.996270589454
"305","G","MeOH",2028,0
"306","G","NH3",2028,0
"307","G","RefPO",2028,1310.38955765047
"308","G","H2",2028,0
"309","O","Oil",2028,794.533647058824
"310","O","LNG",2028,266.026890756302
"311","O","LPG",2028,275.879738562091
"312","O","MeOH",2028,0
"313","O","NH3",2028,0
"314","O","RefPO",2028,945.873389355742
"315","O","H2",2028,0
"316","C","Oil",2029,1271.33066666667
"317","C","LNG",2029,349.266666666667
"318","C","LPG",2029,426.881481481481
"319","C","MeOH",2029,0
"320","C","NH3",2029,0
"321","C","RefPO",2029,1210.79111111111
"322","C","H2",2029,0
"323","T","Oil",2029,1538.86496644295
"324","T","LNG",2029,515.244966442953
"325","T","LPG",2029,496.161819537658
"326","T","MeOH",2029,0
"327","T","NH3",2029,0
"328","T","RefPO",2029,1373.98657718121
"329","T","H2",2029,0
"330","B","Oil",2029,1713.30945882353
"331","B","LNG",2029,637.391911764706
"332","B","LPG",2029,566.570588235294
"333","B","MeOH",2029,0
"334","B","NH3",2029,0
"335","B","RefPO",2029,1541.072
"336","B","H2",2029,0
"337","G","Oil",2029,1458.16446700508
"338","G","LNG",2029,429.637744742567
"339","G","LPG",2029,462.909354604786
"340","G","MeOH",2029,0
"341","G","NH3",2029,0
"342","G","RefPO",2029,1296.1461928934
"343","G","H2",2029,0
"344","O","Oil",2029,785.897411764706
"345","O","LNG",2029,263.135294117647
"346","O","LPG",2029,272.881045751634
"347","O","MeOH",2029,0
"348","O","NH3",2029,0
"349","O","RefPO",2029,935.592156862745
"350","O","H2",2029,0
"351","C","Oil",2030,1024.20715231788
"352","C","LNG",2030,562.751182592242
"353","C","LPG",2030,687.807000946074
"354","C","MeOH",2030,0
"355","C","NH3",2030,316.951815482987
"356","C","RefPO",2030,975.435383159886
"357","C","H2",2030,406.431409649953
"358","T","Oil",2030,1230.22350813743
"359","T","LNG",2030,823.810384913459
"360","T","LPG",2030,793.298889175923
"361","T","MeOH",2030,0
"362","T","NH3",2030,287.228908149903
"363","T","RefPO",2030,1098.41384655128
"364","T","H2",2030,549.206923275639
"365","B","Oil",2030,1371.28809901619
"366","B","LNG",2030,1020.30364510133
"367","B","LPG",2030,906.936573423403
"368","B","MeOH",2030,0
"369","B","NH3",2030,385.291675330218
"370","B","RefPO",2030,1233.43373985583
"371","B","H2",2030,380.913360837829
"372","G","Oil",2030,1174.32063773251
"373","G","LNG",2030,692.010375806656
"374","G","LPG",2030,745.600404909528
"375","G","MeOH",2030,0
"376","G","NH3",2030,323.950520753795
"377","G","RefPO",2030,1043.84056687334
"378","G","H2",2030,442.700240415032
"379","O","Oil",2030,631.014326647564
"380","O","LNG",2030,422.554236594351
"381","O","LPG",2030,438.204393505253
"382","O","MeOH",2030,0
"383","O","NH3",2030,217.59114711985
"384","O","RefPO",2030,751.207531723291
"385","O","H2",2030,328.65329512894
"386","C","Oil",2031,1012.82707284768
"387","C","LNG",2031,556.498391674551
"388","C","LPG",2031,680.164700935562
"389","C","MeOH",2031,0
"390","C","NH3",2031,313.430128644287
