"","ship_type","fuel_type","year","consumption"
"176","C","Oil",2025,1427.11111111111
"177","C","LNG",2025,392.063492063492
"178","C","LPG",2025,479.188712522046
"179","C","MeOH",2025,0
"180","C","NH3",2025,0
"181","C","RefPO",2025,1359.15343915344
"182","C","H2",2025,0
"183","T","Oil",2025,1727.42729306488
"184","T","LNG",2025,578.379674017258
"185","T","LPG",2025,556.958204609211
"186","T","MeOH",2025,0
"187","T","NH3",2025,0
"188","T","RefPO",2025,1542.34579737935
"189","T","H2",2025,0
"190","B","Oil",2025,1923.24705882353
"191","B","LNG",2025,715.493697478992
"192","B","LPG",2025,635.994397759104
"193","B","MeOH",2025,0
"194","B","NH3",2025,0
"195","B","RefPO",2025,1729.90476190476
"196","B","H2",2025,0
"197","G","Oil",2025,1636.83828861494
"198","G","LNG",2025,482.28271003833
"199","G","LPG",2025,519.631202734901
"200","G","MeOH",2025,0
"201","G","NH3",2025,0
"202","G","RefPO",2025,1454.96736765772
"203","G","H2",2025,0
"204","O","Oil",2025,882.196078431373
"205","O","LNG",2025,295.378151260504
"206","O","LPG",2025,306.318082788671
"207","O","MeOH",2025,0
"208","O","NH3",2025,0
"209","O","RefPO",2025,1050.23342670402
"210","O","H2",2025,0
"211","C","Oil",2026,1412.08888888889
"212","C","LNG",2026,387.936507936508
"213","C","LPG",2026,474.144620811287
"214","C","MeOH",2026,0
"215","C","NH3",2026,0
"216","C","RefPO",2026,1344.84656084656
"217","C","H2",2026,0
"218","T","Oil",2026,1709.24384787472
"219","T","LNG",2026,572.291466922339
"220","T","LPG",2026,551.095486665957
"221","T","MeOH",2026,0
"222","T","NH3",2026,0
"223","T","RefPO",2026,1526.11057845957
"224","T","H2",2026,0
"225","B","Oil",2026,1903.00235294118
"226","B","LNG",2026,707.96218487395
"227","B","LPG",2026,629.299719887955
"228","B","MeOH",2026,0
"229","B","NH3",2026,0
"230","B","RefPO",2026,1711.69523809524
"231","B","H2",2026,0
"232","G","Oil",2026,1619.60841189268
"233","G","LNG",2026,477.206049932663
"234","G","LPG",2026,514.161400600849
"235","G","MeOH",2026,0
"236","G","NH3",2026,0
"237","G","RefPO",2026,1439.65192168238
"238","G","H2",2026,0
"239","O","Oil",2026,872.909803921569
"240","O","LNG",2026,292.268907563025
"241","O","LPG",2026,303.093681917211
"242","O","MeOH",2026,0
"243","O","NH3",2026,0
"244","O","RefPO",2026,1039.17833800187
"245","O","H2",2026,0
"246","C","Oil",2027,1397.06666666667
"247","C","LNG",2027,383.809523809524
"248","C","LPG",2027,469.100529100529
"249","C","MeOH",2027,0
"250","C","NH3",2027,0
"251","C","RefPO",2027,1330.53968253968
"252","C","H2",2027,0
"253","T","Oil",2027,1691.06040268456
"254","T","LNG",2027,566.203259827421
"255","T","LPG",2027,545.232768722702
"256","T","MeOH",2027,0
"257","T","NH3",2027,0
"258","T","RefPO",2027,1509.87535953979
"259","T","H2",2027,0
"260","B","Oil",2027,1882.75764705882
"261","B","LNG",2027,700.430672268908
"262","B","LPG",2027,622.605042016807
"263","B","MeOH",2027,0
"264","B","NH3",2027,0
"265","B","RefPO",2027,1693.48571428571
"266","B","H2",2027,0
"267","G","Oil",2027,1602.37853517041
"268","G","LNG",2027,472.129389826997
"269","G","LPG",2027,508.691598466798
"270","G","MeOH",2027,0
"271","G","NH3",2027,0
"272","G","RefPO",2027,1424.33647570703
"273","G","H2",2027,0
"274","O","Oil",2027,863.623529411765
"275","O","LNG",2027,289.159663865546
"276","O","LPG",2027,299.869281045752
"277","O","MeOH",2027,0
"278","O","NH3",2027,0
"279","O","RefPO",2027,1028.12324929972
"280","O","H2",2027,0
"281","C","Oil",2028,1382.04444444444
"282","C","LNG",2028,379.68253968254
"283","C","LPG",2028,464.056437389771
"284","C","MeOH",2028,0
"285","C","NH3",2028,0
"286","C","RefPO",2028,1316.2328042328
"287","C","H2",2028,0
"288","T","Oil",2028,1672.87695749441
"289","T","LNG",2028,560.115052732502
"290","T","LPG",2028,539.370050779447
"291","T","MeOH",2028,0
"292","T","NH3",2028,0
"293","T","RefPO",2028,1493.64014062001
"294","T","H2",2028,0
"295","B","Oil",2028,1862.51294117647
"296","B","LNG",2028,692.899159663865
"297","B","LPG",2028,615.910364145658
"298","B","MeOH",2028,0
"299","B","NH3",2028,0
"300","B","RefPO",2028,1675.27619047619
"301","B","H2",2028,0
"302","G","Oil",2028,1585.14865844815
"303","G","LNG",2028,467.05272972133
"304","G","LPG",2028,503.221796332746
"305","G","MeOH",2028,0
"306","G","NH3",2028,0
"307","G","RefPO",2028,1409.02102973169
"308","G","H2",2028,0
"309","O","Oil",2028,854.337254901961
"310","O","LNG",2028,286.050420168067
"311","O","LPG",2028,296.644880174292
"312","O","MeOH",2028,0
"313","O","NH3",2028,0
"314","O","RefPO",2028,1017.06816059757
"315","O","H2",2028,0
"316","C","Oil",2029,1367.02222222222
"317","C","LNG",2029,375.555555555555
"318","C","LPG",2029,459.012345679012
"319","C","MeOH",2029,0
"320","C","NH3",2029,0
"321","C","RefPO",2029,1301.92592592593
"322","C","H2",2029,0
"323","T","Oil",2029,1654.69351230425
"324","T","LNG",2029,554.026845637584
"325","T","LPG",2029,533.507332836192
"326","T","MeOH",2029,0
"327","T","NH3",2029,0
"328","T","RefPO",2029,1477.40492170022
"329","T","H2",2029,0
"330","B","Oil",2029,1842.26823529412
"331","B","LNG",2029,685.367647058824
"332","B","LPG",2029,609.21568627451
"333","B","MeOH",2029,0
"334","B","NH3",2029,0
"335","B","RefPO",2029,1657.06666666667
"336","B","H2",2029,0
"337","G","Oil",2029,1567.91878172589
"338","G","LNG",2029,461.976069615664
"339","G","LPG",2029,497.751994198695
"340","G","MeOH",2029,0
"341","G","NH3",2029,0
"342","G","RefPO",2029,1393.70558375634
"343","G","H2",2029,0
"344","O","Oil",2029,845.050980392157
"345","O","LNG",2029,282.941176470588
"346","O","LPG",2029,293.420479302832
"347","O","MeOH",2029,0
"348","O","NH3",2029,0
"349","O","RefPO",2029,1006.01307189542
