"","ship_type","fuel_type","year","consumption"
"176","C","Oil",2025,1405.70444444444
"177","C","LNG",2025,386.18253968254
"178","C","LPG",2025,472.000881834215
"179","C","MeOH",2025,0
"180","C","NH3",2025,0
"181","C","RefPO",2025,1338.76613756614
"182","C","H2",2025,0
"183","T","Oil",2025,1701.5158836689
"184","T","LNG",2025,569.703978906999
"185","T","LPG",2025,548.603831540073
"186","T","MeOH",2025,0
"187","T","NH3",2025,0
"188","T","RefPO",2025,1519.21061041866
"189","T","H2",2025,0
"190","B","Oil",2025,1894.39835294118
"191","B","LNG",2025,704.761292016807
"192","B","LPG",2025,626.454481792717
"193","B","MeOH",2025,0
"194","B","NH3",2025,0
"195","B","RefPO",2025,1703.95619047619
"196","B","H2",2025,0
"197","G","Oil",2025,1612.28571428571
"198","G","LNG",2025,475.048469387755
"199","G","LPG",2025,511.836734693877
"200","G","MeOH",2025,0
"201","G","NH3",2025,0
"202","G","RefPO",2025,1433.14285714286
"203","G","H2",2025,0
"204","O","Oil",2025,868.963137254902
"205","O","LNG",2025,290.947478991597
"206","O","LPG",2025,301.723311546841
"207","O","MeOH",2025,0
"208","O","NH3",2025,0
"209","O","RefPO",2025,1034.47992530345
"210","O","H2",2025,0
"211","C","Oil",2026,1390.90755555556
"212","C","LNG",2026,382.11746031746
"213","C","LPG",2026,467.032451499118
"214","C","MeOH",2026,0
"215","C","NH3",2026,0
"216","C","RefPO",2026,1324.67386243386
"217","C","H2",2026,0
"218","T","Oil",2026,1683.6051901566
"219","T","LNG",2026,563.707094918504
"220","T","LPG",2026,542.829054365967
"221","T","MeOH",2026,0
"222","T","NH3",2026,0
"223","T","RefPO",2026,1503.21891978268
"224","T","H2",2026,0
"225","B","Oil",2026,1874.45731764706
"226","B","LNG",2026,697.34275210084
"227","B","LPG",2026,619.860224089636
"228","B","MeOH",2026,0
"229","B","NH3",2026,0
"230","B","RefPO",2026,1686.01980952381
"231","B","H2",2026,0
"232","G","Oil",2026,1595.31428571429
"233","G","LNG",2026,470.047959183673
"234","G","LPG",2026,506.448979591837
"235","G","MeOH",2026,0
"236","G","NH3",2026,0
"237","G","RefPO",2026,1418.05714285714
"238","G","H2",2026,0
"239","O","Oil",2026,859.816156862745
"240","O","LNG",2026,287.88487394958
"241","O","LPG",2026,298.547276688453
"242","O","MeOH",2026,0
"243","O","NH3",2026,0
"244","O","RefPO",2026,1023.59066293184
"245","O","H2",2026,0
"246","C","Oil",2027,1376.11066666667
"247","C","LNG",2027,378.052380952381
"248","C","LPG",2027,462.064021164021
"249","C","MeOH",2027,0
"250","C","NH3",2027,0
"251","C","RefPO",2027,1310.58158730159
"252","C","H2",2027,0
"253","T","Oil",2027,1665.6944966443
"254","T","LNG",2027,557.71021093001
"255","T","LPG",2027,537.054277191861
"256","T","MeOH",2027,0
"257","T","NH3",2027,0
"258","T","RefPO",2027,1487.22722914669
"259","T","H2",2027,0
"260","B","Oil",2027,1854.51628235294
"261","B","LNG",2027,689.924212184874
"262","B","LPG",2027,613.265966386555
"263","B","MeOH",2027,0
"264","B","NH3",2027,0
"265","B","RefPO",2027,1668.08342857143
"266","B","H2",2027,0
"267","G","Oil",2027,1578.34285714286
"268","G","LNG",2027,465.047448979592
"269","G","LPG",2027,501.061224489796
"270","G","MeOH",2027,0
"271","G","NH3",2027,0
"272","G","RefPO",2027,1402.97142857143
"273","G","H2",2027,0
"274","O","Oil",2027,850.669176470588
"275","O","LNG",2027,284.822268907563
"276","O","LPG",2027,295.371241830065
"277","O","MeOH",2027,0
"278","O","NH3",2027,0
"279","O","RefPO",2027,1012.70140056022
"280","O","H2",2027,0
"281","C","Oil",2028,1361.31377777778
"282","C","LNG",2028,373.987301587302
"283","C","LPG",2028,457.095590828924
"284","C","MeOH",2028,0
"285","C","NH3",2028,0
"286","C","RefPO",2028,1296.48931216931
"287","C","H2",2028,0
"288","T","Oil",2028,1647.78380313199
"289","T","LNG",2028,551.713326941515
"290","T","LPG",2028,531.279500017755
"291","T","MeOH",2028,0
"292","T","NH3",2028,0
"293","T","RefPO",2028,1471.23553851071
"294","T","H2",2028,0
"295","B","Oil",2028,1834.57524705882
"296","B","LNG",2028,682.505672268907
"297","B","LPG",2028,606.671708683473
"298","B","MeOH",2028,0
"299","B","NH3",2028,0
"300","B","RefPO",2028,1650.14704761905
"301","B","H2",2028,0
"302","G","Oil",2028,1561.37142857143
"303","G","LNG",2028,460.04693877551
"304","G","LPG",2028,495.673469387755
"305","G","MeOH",2028,0
"306","G","NH3",2028,0
"307","G","RefPO",2028,1387.88571428571
"308","G","H2",2028,0
"309","O","Oil",2028,841.522196078431
"310","O","LNG",2028,281.759663865546
"311","O","LPG",2028,292.195206971677
"312","O","MeOH",2028,0
"313","O","NH3",2028,0
"314","O","RefPO",2028,1001.81213818861
"315","O","H2",2028,0
"316","C","Oil",2029,1346.51688888889
"317","C","LNG",2029,369.922222222222
"318","C","LPG",2029,452.127160493827
"319","C","MeOH",2029,0
"320","C","NH3",2029,0
"321","C","RefPO",2029,1282.39703703704
"322","C","H2",2029,0
"323","T","Oil",2029,1629.87310961969
"324","T","LNG",2029,545.71644295302
"325","T","LPG",2029,525.504722843649
"326","T","MeOH",2029,0
"327","T","NH3",2029,0
"328","T","RefPO",2029,1455.24384787472
"329","T","H2",2029,0
"330","B","Oil",2029,1814.63421176471
"331","B","LNG",2029,675.087132352941
"332","B","LPG",2029,600.077450980392
"333","B","MeOH",2029,0
"334","B","NH3",2029,0
"335","B","RefPO",2029,1632.21066666667
"336","B","H2",2029,0
"337","G","Oil",2029,1544.4
"338","G","LNG",2029,455.046428571429
"339","G","LPG",2029,490.285714285714
"340","G","MeOH",2029,0
"341","G","NH3",2029,0
"342","G","RefPO",2029,1372.8
"343","G","H2",2029,0
"344","O","Oil",2029,832.375215686275
"345","O","LNG",2029,278.697058823529
"346","O","LPG",2029,289.01917211329
"347","O","MeOH",2029,0
"348","O","NH3",2029,0
"349","O","RefPO",2029,990.922875816993
"350","O","H2",2029,0
"351","C","Oil",2030,1084.77854304636
"352","C","LNG",2030,596.032166508988
"353","C","LPG",2030,728.48375906654
"354","C","MeOH",2030,0
"355","C","NH3",2030,335.69627768897
"356","C","RefPO",2030,1033.12242194891
"357","C","H2",2030,430.467675812047
"358","T","Oil",2030,1302.97866184448
"359","T","LNG",2030,872.530353913717
"360","T","LPG",2030,840.214414879876
"361","T","MeOH",2030,0
"362","T","NH3",2030,304.215564008231
"363","T","RefPO",2030,1163.37380521829
"364","T","H2",2030,581.686902609145
"365","B","Oil",2030,1452.38578229134
"366","B","LNG",2030,1080.64418325248
"367","B","LPG",2030,960.572607335539
"368","B","MeOH",2030,0
"369","B","NH3",2030,408.077742150822
"370","B","RefPO",2030,1306.37874597633
"371","B","H2",2030,403.440495080927
"372","G","Oil",2030,1243.76970770593
"373","G","LNG",2030,732.935720612425
"374","G","LPG",2030,789.695052511704
"375","G","MeOH",2030,0
"376","G","NH3",2030,343.108884884396
"377","G","RefPO",2030,1105.57307351639
"378","G","H2",2030,468.881437428824
"379","O","Oil",2030,668.332378223496
"380","O","LNG",2030,447.544003274662
"381","O","LPG",2030,464.11970709965
"382","O","MeOH",2030,0
"383","O","NH3",2030,230.459440766723
"384","O","RefPO",2030,795.6337835994
"385","O","H2",2030,348.089780324737
"386","C","Oil",2031,1072.72544812362
"387","C","LNG",2031,589.40958688111
"388","C","LPG",2031,720.389495076912
"389","C","MeOH",2031,0
"390","C","NH3",2031,331.966319047982
"391","C","RefPO",2031,1021.64328392726
"392","C","H2",2031,425.684701636357
"393","T","Oil",2031,1288.50112115732
"394","T","LNG",2031,862.835572203565
"395","T","LPG",2031,830.878699158988
"396","T","MeOH",2031,0
"397","T","NH3",2031,300.835391074806
"398","T","RefPO",2031,1150.44742960475
"399","T","H2",2031,575.223714802377
"400","B","Oil",2031,1436.2481624881
"401","B","LNG",2031,1068.63702566079
"402","B","LPG",2031,949.899578365145
"403","B","MeOH",2031,0
"404","B","NH3",2031,403.543545015813
"405","B","RefPO",2031,1291.8634265766
"406","B","H2",2031,398.957822913361
"407","G","Oil",2031,1229.95004428698
"408","G","LNG",2031,724.791990383399
"409","G","LPG",2031,780.920663039352
"410","G","MeOH",2031,0
"411","G","NH3",2031,339.296563941236
"412","G","RefPO",2031,1093.28892825509
"413","G","H2",2031,463.671643679615
"414","O","Oil",2031,660.906462909901
"415","O","LNG",2031,442.571292127166
"416","O","LPG",2031,458.962821465209
"417","O","MeOH",2031,0
"418","O","NH3",2031,227.898780313759
"419","O","RefPO",2031,786.793408226073
"420","O","H2",2031,344.222116098907
"421","C","Oil",2032,1060.67235320088
"422","C","LNG",2032,582.787007253232
"423","C","LPG",2032,712.295231087284
"424","C","MeOH",2032,0
"425","C","NH3",2032,328.236360406993
"426","C","RefPO",2032,1010.1641459056
"427","C","H2",2032,420.901727460668
"428","T","Oil",2032,1274.02358047016
"429","T","LNG",2032,853.140790493412
"430","T","LPG",2032,821.542983438101
"431","T","MeOH",2032,0
"432","T","NH3",2032,297.455218141381
"433","T","RefPO",2032,1137.52105399122
"434","T","H2",2032,568.760526995608
"435","B","Oil",2032,1420.11054268486
"436","B","LNG",2032,1056.62986806909
"437","B","LPG",2032,939.22654939475
"438","B","MeOH",2032,0
"439","B","NH3",2032,399.009347880804
"440","B","RefPO",2032,1277.34810717686
"441","B","H2",2032,394.475150745795
"442","G","Oil",2032,1216.13038086802
"443","G","LNG",2032,716.648260154372
"444","G","LPG",2032,772.146273567
"445","G","MeOH",2032,0
"446","G","NH3",2032,335.484242998076
"447","G","RefPO",2032,1081.0047829938
"448","G","H2",2032,458.461849930406
"449","O","Oil",2032,653.480547596307
"450","O","LNG",2032,437.59858097967
"451","O","LPG",2032,453.805935830769
"452","O","MeOH",2032,0
"453","O","NH3",2032,225.338119860795
"454","O","RefPO",2032,777.953032852746
"455","O","H2",2032,340.354451873076
"456","C","Oil",2033,1048.61925827815
"457","C","LNG",2033,576.164427625355
"458","C","LPG",2033,704.200967097656
"459","C","MeOH",2033,0
"460","C","NH3",2033,324.506401766004
"461","C","RefPO",2033,998.685007883948
"462","C","H2",2033,416.118753284978
"463","T","Oil",2033,1259.546039783
"464","T","LNG",2033,843.44600878326
"465","T","LPG",2033,812.207267717213
"466","T","MeOH",2033,0
"467","T","NH3",2033,294.075045207957
"468","T","RefPO",2033,1124.59467837768
"469","T","H2",2033,562.29733918884
"470","B","Oil",2033,1403.97292288162
"471","B","LNG",2033,1044.6227104774
"472","B","LPG",2033,928.553520424355
"473","B","MeOH",2033,0
"474","B","NH3",2033,394.475150745795
"475","B","RefPO",2033,1262.83278777712
"476","B","H2",2033,389.992478578229
"477","G","Oil",2033,1202.31071744907
"478","G","LNG",2033,708.504529925345
"479","G","LPG",2033,763.371884094647
"480","G","MeOH",2033,0
"481","G","NH3",2033,331.671922054916
"482","G","RefPO",2033,1068.72063773251
