"","ship_type","fuel_type","year","consumption"
"369","B","NH3",2030,393.577517810438
"370","B","RefPO",2030,1259.95919662692
"371","B","H2",2030,389.105046017137
"372","G","Oil",2030,1199.57484499557
"373","G","LNG",2030,706.89231937239
"374","G","LPG",2030,761.63482221941
"375","G","MeOH",2030,0
"376","G","NH3",2030,330.917198619468
"377","G","RefPO",2030,1066.28875110717
"378","G","H2",2030,452.220675692775
"379","O","Oil",2030,644.58452722063
"380","O","LNG",2030,431.641424478101
"381","O","LPG",2030,447.628143903215
"382","O","MeOH",2030,0
"383","O","NH3",2030,222.270526627804
"384","O","RefPO",2030,767.362532405512
"385","O","H2",2030,335.721107927412
"386","C","Oil",2031,1034.60830022075
"387","C","LNG",2031,568.46609902239
"388","C","LPG",2031,694.791898805144
"389","C","MeOH",2031,0
"390","C","NH3",2031,320.170561518358
"391","C","RefPO",2031,985.341238305477
"392","C","H2",2031,410.558849293949
"393","T","Oil",2031,1242.71681735985
"394","T","LNG",2031,832.176440196332
"395","T","LPG",2031,801.35509055943
"396","T","MeOH",2031,0
"397","T","NH3",2031,290.145808650828
"398","T","RefPO",2031,1109.56858692844
"399","T","H2",2031,554.784293464221
"400","B","Oil",2031,1385.21396382101
"401","B","LNG",2031,1030.66515165254
"402","B","LPG",2031,916.146801468921
"403","B","MeOH",2031,0
"404","B","NH3",2031,389.204434279211
"405","B","RefPO",2031,1245.95964999773
"406","B","H2",2031,384.781656616947
"407","G","Oil",2031,1186.24623560673
"408","G","LNG",2031,699.037960268252
"409","G","LPG",2031,753.172213083639
"410","G","MeOH",2031,0
"411","G","NH3",2031,327.240340857029
"412","G","RefPO",2031,1054.44109831709
"413","G","H2",2031,447.196001518411
"414","O","Oil",2031,637.422476918179
"415","O","LNG",2031,426.845408650566
"416","O","LPG",2031,442.654497859846
"417","O","MeOH",2031,0
"418","O","NH3",2031,219.800854109717
"419","O","RefPO",2031,758.836282045451
"420","O","H2",2031,331.990873394885
"421","C","Oil",2032,1022.98348785872
"422","C","LNG",2032,562.078839482813
"423","C","LPG",2032,686.985248256771
"424","C","MeOH",2032,0
"425","C","NH3",2032,316.573139478826
"426","C","RefPO",2032,974.269988436876
"427","C","H2",2032,405.945828515365
"428","T","Oil",2032,1228.75370705244
"429","T","LNG",2032,822.826143115474
"430","T","LPG",2032,792.351100777864
"431","T","MeOH",2032,0
"432","T","NH3",2032,286.885743385089
"433","T","RefPO",2032,1097.10152415397
"434","T","H2",2032,548.550762076983
"435","B","Oil",2032,1369.64976198032
"436","B","LNG",2032,1019.0846443306
"437","B","LPG",2032,905.853017182754
"438","B","MeOH",2032,0
"439","B","NH3",2032,384.831350747984
"440","B","RefPO",2032,1231.96010336854
"441","B","H2",2032,380.458267216757
"442","G","Oil",2032,1172.91762621789
"443","G","LNG",2032,691.183601164115
"444","G","LPG",2032,744.709603947868
"445","G","MeOH",2032,0
"446","G","NH3",2032,323.563483094591
"447","G","RefPO",2032,1042.59344552702
"448","G","H2",2032,442.171327344047
"449","O","Oil",2032,630.260426615728
"450","O","LNG",2032,422.049392823032
